robot_id,station_id
709,S_12
710,S_4
711,S_18
712,S_21
713,S_14
714,S_12
715,S_49
716,S_48
717,S_6
718,S_36
719,S_6
720,S_61
721,S_12
722,S_10
723,S_39
724,S_19
725,S_39
726,S_61
727,S_26
728,S_61
729,S_18
730,S_65
731,S_21
732,S_20
733,S_30
734,S_19
735,S_4
736,S_10
737,S_48
738,S_49
739,S_56
740,S_26
741,S_65
742,S_50
743,S_36
744,S_7
745,S_34
746,S_30
747,S_30
748,S_26
749,S_61
750,S_50
751,S_20
752,S_24
753,S_49
754,S_57
755,S_6
756,S_14
757,S_26
758,S_12
759,S_39
760,S_2
761,S_24
762,S_11
763,S_20
764,S_4
765,S_39
766,S_40
767,S_21
768,S_24
769,S_50
770,S_63
771,S_10
772,S_34
773,S_24
774,S_11
775,S_56
776,S_48
777,S_12
778,S_40
779,S_4
780,S_61
781,S_11
782,S_50
783,S_14
784,S_10
785,S_49
786,S_17
787,S_7
788,S_36
789,S_10
790,S_39
791,S_20
792,S_61
793,S_39
794,S_48
795,S_34
796,S_17
797,S_12
798,S_7
799,S_49
800,S_20
801,S_4
802,S_7
803,S_18
804,S_26
805,S_4
806,S_49
807,S_49
808,S_21
809,S_26
810,S_30
811,S_18
812,S_34
813,S_19
814,S_57
815,S_30
816,S_24
817,S_57
818,S_18
819,S_4
820,S_39
821,S_17
822,S_49
823,S_26
824,S_12
825,S_19
826,S_6
827,S_17
828,S_36
829,S_12
830,S_56
831,S_18
832,S_10
833,S_14
834,S_57
835,S_19
836,S_61
837,S_19
838,S_14
839,S_21
840,S_14
841,S_4
842,S_7
843,S_57
844,S_19
845,S_2
846,S_39
847,S_21
848,S_19
849,S_17
850,S_56
851,S_24
852,S_7
853,S_65
854,S_4
855,S_30
856,S_57
857,S_61
858,S_10
859,S_36
860,S_18
861,S_6
862,S_10
863,S_19
864,S_40
865,S_17
866,S_61
867,S_10
868,S_39
869,S_39
870,S_30
871,S_6
872,S_34
873,S_30
874,S_65
875,S_48
876,S_30
877,S_57
878,S_30
879,S_6
880,S_12
881,S_11
882,S_26
883,S_19
884,S_50
885,S_39
886,S_20
887,S_50
888,S_18
889,S_63
890,S_50
891,S_10
892,S_6
893,S_57
894,S_34
895,S_49
896,S_49
897,S_65
898,S_20
899,S_2
900,S_24
901,S_2
902,S_24
903,S_49
904,S_61
905,S_40
906,S_26
907,S_56
908,S_11
909,S_4
910,S_11
911,S_19
912,S_12
913,S_2
914,S_6
915,S_11
916,S_56
917,S_63
918,S_21
919,S_50
920,S_2
921,S_4
922,S_11
923,S_56
924,S_48
925,S_20
926,S_26
927,S_56
928,S_19
929,S_65
930,S_24
931,S_10
932,S_57
933,S_50
934,S_18
935,S_17
936,S_24
937,S_2
938,S_39
939,S_39
940,S_36
941,S_34
942,S_65
943,S_21
944,S_63
945,S_57
946,S_48
947,S_6
948,S_14
949,S_48
950,S_34
951,S_36
952,S_61
953,S_21
954,S_63
955,S_7
956,S_21
957,S_30
958,S_21
959,S_65
960,S_49
961,S_17
962,S_30
963,S_24
964,S_17
965,S_11
966,S_17
967,S_38
968,S_0
969,S_22
970,S_64
971,S_0
972,S_22
973,S_55
974,S_22
975,S_38
976,S_38
977,S_38
978,S_22
979,S_0
980,S_38
981,S_38
982,S_22
983,S_22
984,S_0
985,S_0
986,S_38
987,S_0
988,S_0
989,S_55
990,S_0
991,S_55
992,S_38
993,S_22
994,S_0
995,S_22
996,S_22
997,S_0
998,S_38
999,S_55
1000,S_22
1001,S_38
1002,S_22
1003,S_22
1004,S_22
1005,S_22
1006,S_62
1007,S_38
1008,S_38
1009,S_38
1010,S_0
1011,S_22
1012,S_22
1013,S_0
1014,S_55
1015,S_38
1016,S_0
1017,S_0
1018,S_38
1019,S_0
1020,S_33
1021,S_33
1022,S_1
1023,S_1
1024,S_1
1025,S_1
1026,S_33
1027,S_1
1028,S_1
1029,S_1
1030,S_1
1031,S_33
1032,S_33
1033,S_33
1034,S_1
1035,S_1
1036,S_33
1037,S_33
1038,S_1
1039,S_58
1040,S_33
1041,S_1
1042,S_33
1043,S_1
1044,S_1
1045,S_32
1046,S_32
1047,S_32
1048,S_1
1049,S_32
1050,S_1
1051,S_32
1052,S_15
1053,S_43
1054,S_15
1055,S_8
1056,S_15
1057,S_8
1058,S_15
1059,S_8
1060,S_8
1061,S_43
1062,S_13
1063,S_13
1064,S_42
1065,S_64
1066,S_13
1067,S_42
1068,S_13
1069,S_42
1070,S_42
1071,S_42
